architecture,architecture_id,noise_case,noise_std,noise_std_percent,noise_seed,model_type,projection_failures,resampled_impossible_values,actual_abs_noise_mean_P_percent,actual_abs_noise_mean_I_percent,actual_abs_noise_mean_R_percent,outside_domain_fraction_any,outside_domain_fraction_P,outside_domain_fraction_I,outside_domain_fraction_R,n_total,n_valid,mse_all,rmse_all,mse_O2X,rmse_O2X,mse_O2plus,rmse_O2plus,mse_ne,rmse_ne,phys_rmse_P,phys_rmse_I,phys_rmse_ne
"[50, 50]",50_50,P_I_R,0.01,1.0,1016,NN_projection,0,0,0.8051775498178044,0.8200795086828265,0.8466611489574832,0.013333333333333334,0.0033333333333333335,0.0033333333333333335,0.006666666666666667,300,300,0.0023103544863303416,0.048066146988606666,0.00025267476454422235,0.01589574674383756,0.0016176948383710317,0.04022057730032019,0.0011617286246286681,0.03408414036804608,2.4098342965121853e-06,2.017958630826946e-09,0.009668068633800665
"[50, 50]",50_50,P_I_R,0.01,1.0,1017,NN,0,0,0.8098970356848719,0.8475998559233859,0.7450764742667797,0.013333333333333334,0.0,0.0,0.013333333333333334,300,300,0.0024554651374972553,0.04955265015614458,0.0003367399922764194,0.018350476622595376,0.0031208673336508177,0.05586472351717869,0.0031149070269181176,0.055811352133039366,0.0139172258280694,0.1652019718094604,0.007184697659014794
"[50, 50]",50_50,P_I_R,0.01,1.0,1017,NN_projection,0,0,0.8098970356848719,0.8475998559233859,0.7450764742667797,0.013333333333333334,0.0,0.0,0.013333333333333334,300,300,0.002287596195091214,0.047828821803293606,0.00021654559856437356,0.014715488390276877,0.001616538779652812,0.040206203248414445,0.001165731034725957,0.03414280355691309,2.4027623774561813e-06,1.7925462785358983e-09,0.009675823754516425
"[50, 50]",50_50,P_I_R,0.01,1.0,1018,NN,0,0,0.7978877571106031,0.7588117324283999,0.7923855021459255,0.02,0.0033333333333333335,0.0,0.016666666666666666,300,300,0.00245084772275049,0.049506037235376554,0.0003137240639612713,0.01771225744961018,0.0031134875699801914,0.05579863412289042,0.003104318846502546,0.05571641451585471,0.014076039742863169,0.1658930246671144,0.0071765352224607394
"[50, 50]",50_50,P_I_R,0.01,1.0,1018,NN_projection,0,0,0.7978877571106031,0.7588117324283999,0.7923855021459255,0.02,0.0033333333333333335,0.0,0.016666666666666666,300,300,0.002285745002533597,0.047809465616482236,0.0002198536381467478,0.014827462296251094,0.0016002863810706627,0.040003579603213796,0.0011545086716702026,0.033978061623203326,2.4086340040164293e-06,2.1674529537542338e-09,0.009637866533468022
"[50, 50]",50_50,P_I_R,0.01,1.0,1019,NN,0,0,0.7784601206466657,0.8281726109404568,0.8259606236293852,0.006666666666666667,0.0,0.0,0.006666666666666667,300,300,0.0024867717961684797,0.04986754251182306,0.0003240905671782546,0.01800251557916989,0.0032589801793437645,0.05708747830605031,0.0032446578908095543,0.0569618985885263,0.013896224337638236,0.16517645569532743,0.007397521340990257
"[50, 50]",50_50,P_I_R,0.01,1.0,1019,NN_projection,0,0,0.7784601206466657,0.8281726109404568,0.8259606236293852,0.006666666666666667,0.0,0.0,0.006666666666666667,300,300,0.0023158635867021058,0.04812342035539562,0.00020993608558361697,0.01448917132149444,0.00176755571632672,0.04204230864648991,0.0013002211943637424,0.03605858003809554,2.4036305837289682e-06,1.9972974290502193e-09,0.009862640422774556
"[50, 50]",50_50,P_only,0.02,2.0,1000,NN,0,0,1.52600155914703,0.0,0.0,0.006666666666666667,0.006666666666666667,0.0,0.0,300,300,0.0024627964014480334,0.04962656951118054,0.00046386828992985886,0.021537601768299525,0.003077449841814365,0.05547476761388339,0.0030683655959844267,0.05539282982466618,0.013779913705955962,0.16453823656122077,0.007121339871489479
"[50, 50]",50_50,P_only,0.02,2.0,1000,NN_projection,0,0,1.52600155914703,0.0,0.0,0.006666666666666667,0.006666666666666667,0.0,0.0,300,300,0.002297214016546854,0.04792926054663116,0.0003788250440038453,0.01946342837230495,0.0015659088349643858,0.03957156599080185,0.0011161311359387522,0.03340854884514968,2.4098017175970875e-06,1.8075058093267336e-09,0.009536520302214323
"[50, 50]",50_50,P_only,0.02,2.0,1001,NN,0,0,1.5264082642500925,0.0,0.0,0.006666666666666667,0.006666666666666667,0.0,0.0,300,300,0.0024786680398723965,0.04978622339435274,0.0004840988392037767,0.022002246230868716,0.0031421249439967914,0.05605466032362333,0.0031389497050694267,0.056026330462287346,0.013991389971762327,0.16492461839106165,0.007179861028923401
"[50, 50]",50_50,P_only,0.02,2.0,1001,NN_projection,0,0,1.5264082642500925,0.0,0.0,0.006666666666666667,0.006666666666666667,0.0,0.0,300,300,0.002307753464421183,0.04803908267672462,0.0003875888182633053,0.019687275541915527,0.0015776883449239558,0.03972012518766722,0.0011325476917824907,0.033653345922545215,2.40218368147944e-06,1.905051371083337e-09,0.009623777327481865
"[50, 50]",50_50,P_only,0.02,2.0,1002,NN,0,0,1.4811451501644348,0.0,0.0,0.01,0.01,0.0,0.0,300,300,0.0024704080403740733,0.049703199498363014,0.00044170933754782,0.021016882203310272,0.0031159683168976247,0.05582085915585342,0.003102165114458192,0.055697083536377305,0.014241787889007942,0.1656052525623135,0.007155943563881695
"[50, 50]",50_50,P_only,0.02,2.0,1002,NN_projection,0,0,1.4811451501644348,0.0,0.0,0.01,0.01,0.0,0.0,300,300,0.002303390768556157,0.04799365341955285,0.00034996641944170257,0.018707389434170194,0.0015775773650477947,0.03971872813985607,0.0011272359165484473,0.03357433419367311,2.4107261707434725e-06,1.735891877652109e-09,0.00959367826558442
"[50, 50]",50_50,P_only,0.02,2.0,1003,NN,0,0,1.583279996391978,0.0,0.0,0.0033333333333333335,0.0033333333333333335,0.0,0.0,300,300,0.002462791962002618,0.049626524782646404,0.0005012249652308144,0.02238805407423375,0.003142753281820874,0.05606026473199064,0.0031367414115999926,0.05600661935521544,0.014141447142817426,0.16562301665232385,0.0071620069786088505
"[50, 50]",50_50,P_only,0.02,2.0,1003,NN_projection,0,0,1.583279996391978,0.0,0.0,0.0033333333333333335,0.0033333333333333335,0.0,0.0,300,300,0.0022913762786759616,0.04786832228808486,0.0003944591277387838,0.019860995134654856,0.0015791977516729032,0.039739121173887365,0.0011326623381662957,0.03365504922246134,2.4035998440190998e-06,2.1210622868934374e-09,0.009601641981445285
"[50, 50]",50_50,P_only,0.02,2.0,1004,NN,0,0,1.657004925491602,0.0,0.0,0.006666666666666667,0.006666666666666667,0.0,0.0,300,300,0.0025146667358240723,0.050146452873798285,0.0005431189594874732,0.023304912775796292,0.0031254811400797593,0.05590600271956277,0.0031237094463764108,0.055890155182969484,0.013985941300693099,0.16514292588013635,0.0071959886318486
"[50, 50]",50_50,P_only,0.02,2.0,1004,NN_projection,0,0,1.657004925491602,0.0,0.0,0.006666666666666667,0.006666666666666667,0.0,0.0,300,300,0.0023438119443506913,0.048412931581868615,0.0004503538471174611,0.021221542053240644,0.001572754346900584,0.03965796700412899,0.0011264241737675936,0.033562243276747665,2.401955527182722e-06,1.8451151592011291e-09,0.00961639443654857
"[50, 50]",50_50,P_only,0.02,2.0,1005,NN,0,0,1.6429895398755363,0.0,0.0,0.01,0.01,0.0,0.0,300,300,0.0024719485946693453,0.0497186946195226,0.0004859649931885969,0.02204461370014446,0.003139750695588966,0.056033478346332974,0.003137587243410948,0.05601417002340522,0.01433053201226009,0.1656535639129326,0.007177549950377113
"[50, 50]",50_50,P_only,0.02,2.0,1005,NN_projection,0,0,1.6429895398755363,0.0,0.0,0.01,0.01,0.0,0.0,300,300,0.0023018790105108753,0.04797790127246997,0.000397828082104035,0.01994562814513584,0.0015787098143610293,0.03973298144314153,0.0011342196744233046,0.03367817801519709,2.40456664170867e-06,2.001312128083424e-09,0.009636253187853678
"[50, 50]",50_50,P_only,0.02,2.0,1006,NN,0,0,1.5911684621428317,0.0,0.0,0.006666666666666667,0.006666666666666667,0.0,0.0,300,300,0.002472665579394737,0.04972590451057413,0.0004848389585763788,0.022019058984806293,0.0031424989190426402,0.05605799603127675,0.0031453957598337593,0.05608382797058132,0.01417105770227724,0.1652682485282622,0.0071928047407838576
"[50, 50]",50_50,P_only,0.02,2.0,1006,NN_projection,0,0,1.5911684621428317,0.0,0.0,0.006666666666666667,0.006666666666666667,0.0,0.0,300,300,0.0023011301421118385,0.04797009633210922,0.0003952415108516636,0.019880681850773217,0.0015763232735604704,0.03970293784546013,0.001131658409631105,0.033640130939565395,2.3999227449768945e-06,2.0164443289573762e-09,0.00963041291154315
"[50, 50]",50_50,P_only,0.02,2.0,1007,NN,0,0,1.6434572484361114,0.0,0.0,0.0033333333333333335,0.0033333333333333335,0.0,0.0,300,300,0.002476764627453484,0.04976710386845395,0.000504263144161419,0.022455804242142365,0.0030999721186394783,0.05567739324572836,0.0030880322277451783,0.055570065932525024,0.013766681411415177,0.16560913017996698,0.007150887122645895
"[50, 50]",50_50,P_only,0.02,2.0,1007,NN_projection,0,0,1.6434572484361114,0.0,0.0,0.0033333333333333335,0.0033333333333333335,0.0,0.0,300,300,0.002308482619160593,0.048046671259938424,0.0003901791910501487,0.01975295398288946,0.001569492635703823,0.03961682263513599,0.0011216793371449612,0.033491481560912785,2.409521085335979e-06,1.8601831674197918e-09,0.009604056830292574
"[50, 50]",50_50,P_only,0.02,2.0,1008,NN,0,0,1.6830410414262187,0.0,0.0,0.01,0.01,0.0,0.0,300,300,0.0024986858256001525,0.04998685652849309,0.0005494898661202505,0.023441200185149447,0.0031113183455861635,0.05577919276563765,0.0031064591988561887,0.055735618762656515,0.0141056680766573,0.16556366878422016,0.00717490579723449
"[50, 50]",50_50,P_only,0.02,2.0,1008,NN_projection,0,0,1.6830410414262187,0.0,0.0,0.01,0.01,0.0,0.0,300,300,0.0023286995851856487,0.048256601467422555,0.00045548938372144546,0.021342197256174103,0.0015675578245141837,0.03959239604411665,0.001119367398273636,0.03345694843038791,2.4060800256028562e-06,2.0749521814542765e-09,0.009596453291099006
"[50, 50]",50_50,P_only,0.02,2.0,1009,NN,0,0,1.599758445634668,0.0,0.0,0.01,0.01,0.0,0.0,300,300,0.0024572937360357342,0.049571097789293854,0.0004727174589833676,0.021742066575727515,0.0031544116996347765,0.05616414959415638,0.0031504985528452755,0.05612930208763757,0.014498002332079568,0.16626107142000815,0.007159660571588369
"[50, 50]",50_50,P_only,0.02,2.0,1009,NN_projection,0,0,1.599758445634668,0.0,0.0,0.01,0.01,0.0,0.0,300,300,0.002287084605390912,0.04782347337229817,0.00038942191424379085,0.01973377597531174,0.0015814167414583032,0.039767030835332715,0.0011339410738598276,0.03367404154329901,2.4029689890666367e-06,2.1975629522143027e-09,0.009590996853366727
"[50, 50]",50_50,P_only,0.02,2.0,1010,NN,0,0,1.6252641312005316,0.0,0.0,0.006666666666666667,0.006666666666666667,0.0,0.0,300,300,0.002430063664011998,0.04929567591596648,0.0004521922137487556,0.021264811632101414,0.003154921756504973,0.05616869017971643,0.003147841803559374,0.0561056307651859,0.014246138470266081,0.16565705130955435,0.007206508972355223
"[50, 50]",50_50,P_only,0.02,2.0,1010,NN_projection,0,0,1.6252641312005316,0.0,0.0,0.006666666666666667,0.006666666666666667,0.0,0.0,300,300,0.0022601650974896637,0.0475411936902058,0.0003680036546318593,0.019183421348441976,0.0015842804813646731,0.039803021008017386,0.0011367558716864523,0.03371581041123663,2.406177799385989e-06,1.90350127441466e-09,0.009656495243196691
"[50, 50]",50_50,P_only,0.02,2.0,1011,NN,0,0,1.6508681266862877,0.0,0.0,0.01,0.01,0.0,0.0,300,300,0.0024400824451419247,0.049397190660420406,0.00045834813106688095,0.0214090665622507,0.003147118051749829,0.05609918049089335,0.0031459372385708776,0.05608865516814321,0.014521303602582384,0.16549408153901732,0.007138131877590455
"[50, 50]",50_50,P_only,0.02,2.0,1011,NN_projection,0,0,1.6508681266862877,0.0,0.0,0.01,0.01,0.0,0.0,300,300,0.002271410352592246,0.04765931548598076,0.00039896051676560813,0.01997399601395795,0.0015792948573446841,0.03974034294447752,0.0011341561424579828,0.03367723478045641,2.4009931502509372e-06,1.9276109998586233e-09,0.009570945771480883
"[50, 50]",50_50,P_only,0.02,2.0,1012,NN,0,0,1.599520419069536,0.0,0.0,0.01,0.01,0.0,0.0,300,300,0.002510973400843926,0.050109613856463966,0.0005717309716984378,0.023910896505535666,0.0031046255174862593,0.05571916651823015,0.003092504824124424,0.055610294227997244,0.014002302286933162,0.1656528308168972,0.007121631371933313
"[50, 50]",50_50,P_only,0.02,2.0,1012,NN_projection,0,0,1.599520419069536,0.0,0.0,0.01,0.01,0.0,0.0,300,300,0.0023422930250817935,0.04839724191606164,0.00046464968546074413,0.02155573439854797,0.0015730743092429707,0.039662000822487144,0.0011215371879301158,0.03348935932397208,2.411393806936768e-06,1.9390943159563656e-09,0.009530517096143807
"[50, 50]",50_50,P_only,0.02,2.0,1013,NN,0,0,1.5653577633338536,0.0,0.0,0.006666666666666667,0.006666666666666667,0.0,0.0,300,300,0.002489655329602508,0.049896446061844006,0.000562359725738359,0.02371412502578071,0.0031082939083814875,0.055752075372863814,0.00310005769893032,0.055678161777579546,0.013871898348099439,0.16487889988383886,0.007187828322629947
"[50, 50]",50_50,P_only,0.02,2.0,1013,NN_projection,0,0,1.5653577633338536,0.0,0.0,0.006666666666666667,0.006666666666666667,0.0,0.0,300,300,0.0023199180227030805,0.04816552732715672,0.00044991736530172575,0.021211255627654996,0.0015704077890397147,0.039628371011684475,0.0011223160310824664,0.03350098552404789,2.409301326449532e-06,2.09963912732122e-09,0.009619874578779044
"[50, 50]",50_50,P_only,0.02,2.0,1014,NN,0,0,1.64991614795242,0.0,0.0,0.006666666666666667,0.006666666666666667,0.0,0.0,300,300,0.0024745272158970782,0.04974461996937034,0.0005044126769888491,0.02245913348704373,0.003060708178803285,0.05532366743811626,0.003050789913031016,0.05523395615951311,0.013897537612684202,0.16487757600095732,0.0071387053550553605
"[50, 50]",50_50,P_only,0.02,2.0,1014,NN_projection,0,0,1.64991614795242,0.0,0.0,0.006666666666666667,0.006666666666666667,0.0,0.0,300,300,0.002308219964495508,0.04804393785375537,0.0004121211862708293,0.020300768120217257,0.0015534784722257596,0.039414191254239374,0.0011024668129781846,0.033203415682399075,2.406917944597583e-06,1.941628338912625e-09,0.009535130290404452
"[50, 50]",50_50,P_only,0.02,2.0,1015,NN,0,0,1.5665963084717818,0.0,0.0,0.006666666666666667,0.006666666666666667,0.0,0.0,300,300,0.00248786397878473,0.049878492146262096,0.0005096863427116239,0.022576234024115356,0.0030967362016380965,0.05564832613509679,0.0030865516833916847,0.05555674291561453,0.01388871997706891,0.16494571723093893,0.007171186611737858
"[50, 50]",50_50,P_only,0.02,2.0,1015,NN_projection,0,0,1.5665963084717818,0.0,0.0,0.006666666666666667,0.006666666666666667,0.0,0.0,300,300,0.0023195241162333184,0.048161438062347336,0.0004076984533915602,0.020191544106173756,0.0015656158705823462,0.03956786411448496,0.0011165873066395022,0.03341537530298743,2.410029387978608e-06,1.855774324058882e-09,0.009594664078834244
"[50, 50]",50_50,P_only,0.02,2.0,1016,NN,0,0,1.6103550996356089,0.0,0.0,0.0033333333333333335,0.0033333333333333335,0.0,0.0,300,300,0.0024723254655375057,0.04972248450688587,0.0005646036460960025,0.023761389818274574,0.003133636758938405,0.05597889565665265,0.0031268969413134717,0.055918663622385255,0.01393932359159802,0.1652265069218253,0.00721401950217183
"[50, 50]",50_50,P_only,0.02,2.0,1016,NN_projection,0,0,1.6103550996356089,0.0,0.0,0.0033333333333333335,0.0033333333333333335,0.0,0.0,300,300,0.0023007070436703546,0.04796568610653198,0.00044350488438268075,0.021059555654920185,0.0015752190165694386,0.039689028919456304,0.0011285014661767921,0.03359317588702789,2.406191516240436e-06,1.9422049954640903e-09,0.00966086559599686
"[50, 50]",50_50,P_only,0.02,2.0,1017,NN,0,0,1.6197940713697438,0.0,0.0,0.0,0.0,0.0,0.0,300,300,0.002486638384817698,0.04986620483671981,0.0005293057882089076,0.023006646609380246,0.0031120991712271814,0.05578619158203203,0.003108560661168753,0.05575446763416141,0.013847676312136866,0.16500449488512364,0.0071713617050437614
"[50, 50]",50_50,P_only,0.02,2.0,1017,NN_projection,0,0,1.6197940713697438,0.0,0.0,0.0,0.0,0.0,0.0,300,300,0.002315593238741746,0.04812061137123827,0.0004066303340660845,0.020165077090506855,0.0015711410958886552,0.03963762222798758,0.0011247106966094,0.03353670670488383,2.406380184900152e-06,1.8305868618618316e-09,0.00961335883072214
"[50, 50]",50_50,P_only,0.02,2.0,1018,NN,0,0,1.5957755142212062,0.0,0.0,0.0033333333333333335,0.0033333333333333335,0.0,0.0,300,300,0.0024556724616618454,0.049554742070379555,0.00046194181161745657,0.021492831633301755,0.0031137671978248914,0.055801139753815884,0.003113706811430763,0.05580059866552296,0.014141154406031416,0.16504175451844258,0.007240629481602529
"[50, 50]",50_50,P_only,0.02,2.0,1018,NN_projection,0,0,1.5957755142212062,0.0,0.0,0.0033333333333333335,0.0033333333333333335,0.0,0.0,300,300,0.002287869284564709,0.0478316765811602,0.00038279413857754304,0.019565125570196146,0.0015718678784666404,0.03964678900575229,0.0011297588479228383,0.033611885515734435,2.405294320346996e-06,1.9615525788100135e-09,0.009695895643068449
"[50, 50]",50_50,P_only,0.02,2.0,1019,NN,0,0,1.5569202412933314,0.0,0.0,0.0,0.0,0.0,0.0,300,300,0.002455001495786571,0.04954797166167926,0.00047647962573529044,0.02182841326654987,0.003110525941620169,0.0557720892707111,0.0031037867084546026,0.05571163889578732,0.013931430693895162,0.16533281980618433,0.007189627493358448
"[50, 50]",50_50,P_only,0.02,2.0,1019,NN_projection,0,0,1.5569202412933314,0.0,0.0,0.0,0.0,0.0,0.0,300,300,0.0022841235753424663,0.0477925054306893,0.00035695832497766565,0.018893340757464405,0.0015668147404034386,0.03958301075465886,0.0011203014357895993,0.03347090431687796,2.405406098785155e-06,1.9195904838989237e-09,0.00962529510861191
"[50, 50]",50_50,I_only,0.02,2.0,1000,NN,0,0,0.0,1.52600155914703,0.0,0.0,0.0,0.0,0.0,300,300,0.0024493522174477574,0.04949093065853336,0.0003033487186012378,0.017416908985271692,0.0031164473440086033,0.05582514974461424,0.003099317645391702,0.05567151556578734,0.013922714222079668,0.16380984936679552,0.007446733464230996
"[50, 50]",50_50,I_only,0.02,2.0,1000,NN_projection,0,0,0.0,1.52600155914703,0.0,0.0,0.0,0.0,0.0,300,300,0.0022854651484168114,0.04780653876214855,0.00019261027740490651,0.013878410478325914,0.0016459388568487658,0.040570172009109916,0.0011766192808023693,0.03430188450803205,2.4118516611581233e-06,1.751977733797252e-09,0.009903024657566577
"[50, 50]",50_50,I_only,0.02,2.0,1001,NN,0,0,0.0,1.5264082642500925,0.0,0.0,0.0,0.0,0.0,300,300,0.0024388697982054967,0.049384914682577885,0.0002796675303836844,0.01672326314998614,0.003139152847243513,0.05602814334995863,0.003134515267777505,0.05598674189285804,0.014042718078617178,0.1646631453805806,0.007182924199179354
